"function evaluation" "best-so-far f(x)"
2763 -3.50000e+01
2790 -3.40000e+01
2970 -3.30000e+01
2983 -3.10000e+01
2989 -3.00000e+01
3494 -2.90000e+01
3566 -2.80000e+01
3720 -2.70000e+01
3969 -2.60000e+01
4009 -2.40000e+01
4027 -2.30000e+01
4061 -2.20000e+01
4452 -2.10000e+01
4651 -2.00000e+01
4728 -1.90000e+01
4979 -1.80000e+01
5392 -1.70000e+01
5833 -1.60000e+01
6069 -1.50000e+01
6268 -1.40000e+01
6337 -1.30000e+01
6551 -1.20000e+01
6705 -1.10000e+01
7138 -1.00000e+01
7165 -9.00000e+00
7482 -8.00000e+00
7979 -7.00000e+00
8169 -6.00000e+00
8502 -5.00000e+00
8796 -4.00000e+00
8817 -3.00000e+00
9991 -3.00000e+00
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
41 -6.50000e+01
137 -6.40000e+01
220 -6.30000e+01
287 -6.20000e+01
293 -6.10000e+01
368 -6.00000e+01
589 -5.90000e+01
615 -5.80000e+01
713 -5.70000e+01
828 -5.60000e+01
854 -5.50000e+01
1012 -5.40000e+01
1040 -5.30000e+01
1052 -5.20000e+01
1148 -5.10000e+01
1201 -5.00000e+01
1222 -4.90000e+01
1252 -4.80000e+01
1308 -4.70000e+01
1361 -4.50000e+01
1464 -4.40000e+01
1520 -4.30000e+01
1615 -4.20000e+01
1843 -4.10000e+01
2034 -4.00000e+01
2478 -3.90000e+01
2483 -3.70000e+01
2619 -3.60000e+01
2703 -3.50000e+01
2818 -3.40000e+01
3083 -3.30000e+01
3166 -3.20000e+01
3383 -3.10000e+01
3573 -3.00000e+01
3624 -2.90000e+01
3861 -2.80000e+01
3929 -2.70000e+01
4143 -2.60000e+01
4268 -2.50000e+01
4945 -2.40000e+01
5237 -2.30000e+01
5430 -2.20000e+01
5679 -2.10000e+01
6089 -2.00000e+01
6299 -1.90000e+01
6753 -1.80000e+01
6828 -1.70000e+01
8246 -1.60000e+01
8401 -1.50000e+01
8583 -1.40000e+01
8964 -1.30000e+01
9353 -1.20000e+01
9991 -1.20000e+01
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
23 -6.50000e+01
141 -6.40000e+01
201 -6.30000e+01
237 -6.20000e+01
296 -6.10000e+01
452 -6.00000e+01
519 -5.90000e+01
690 -5.80000e+01
697 -5.70000e+01
751 -5.60000e+01
869 -5.50000e+01
937 -5.30000e+01
956 -5.20000e+01
1022 -5.10000e+01
1243 -5.00000e+01
1288 -4.90000e+01
1667 -4.80000e+01
1669 -4.70000e+01
1861 -4.60000e+01
1922 -4.50000e+01
1935 -4.40000e+01
2024 -4.30000e+01
2109 -4.20000e+01
2152 -4.10000e+01
2180 -4.00000e+01
2301 -3.90000e+01
2594 -3.80000e+01
2697 -3.70000e+01
2771 -3.60000e+01
2978 -3.50000e+01
3107 -3.40000e+01
3199 -3.30000e+01
3453 -3.20000e+01
4022 -3.10000e+01
4188 -3.00000e+01
4208 -2.90000e+01
4314 -2.80000e+01
4864 -2.70000e+01
5117 -2.60000e+01
5194 -2.50000e+01
5410 -2.40000e+01
5778 -2.30000e+01
5978 -2.20000e+01
6053 -2.10000e+01
6083 -2.00000e+01
6296 -1.90000e+01
6349 -1.80000e+01
6913 -1.70000e+01
6974 -1.60000e+01
7026 -1.50000e+01
7032 -1.40000e+01
7255 -1.30000e+01
7329 -1.20000e+01
7335 -1.10000e+01
7754 -1.00000e+01
7781 -9.00000e+00
8931 -8.00000e+00
9991 -8.00000e+00
"function evaluation" "best-so-far f(x)"
1 -6.60000e+01
9 -6.50000e+01
60 -6.40000e+01
85 -6.30000e+01
101 -6.20000e+01
107 -6.10000e+01
114 -6.00000e+01
163 -5.90000e+01
388 -5.80000e+01
390 -5.70000e+01
431 -5.60000e+01
575 -5.50000e+01
664 -5.40000e+01
772 -5.30000e+01
980 -5.20000e+01
1021 -5.10000e+01
1152 -5.00000e+01
1166 -4.90000e+01
1203 -4.80000e+01
1384 -4.70000e+01
1386 -4.60000e+01
1398 -4.50000e+01
1769 -4.40000e+01
1917 -4.30000e+01
1919 -4.20000e+01
1971 -4.10000e+01
2122 -4.00000e+01
2162 -3.90000e+01
2166 -3.80000e+01
2178 -3.70000e+01
2293 -3.60000e+01
2315 -3.50000e+01
2364 -3.40000e+01
2416 -3.30000e+01
2646 -3.20000e+01
2922 -3.10000e+01
2955 -3.00000e+01
3366 -2.90000e+01
3859 -2.80000e+01
4178 -2.70000e+01
4263 -2.60000e+01
4377 -2.50000e+01
4436 -2.40000e+01
5031 -2.30000e+01
5254 -2.20000e+01
5272 -2.10000e+01
